Platzierung	ID	Titel
1318	71827	Robert-Mayer-Straße in Tempo 30-Zone integrieren und Fußgängerüberweg einrichten.
1319	72125	Nachtbuslinien S-Nord neu strukturieren
1320	70208	Calisthenic-Park Hedelfingen einrichten
1321	71222	Judenlager Killesberg / Stuttgarter Juden & Ghettohäuser
1322	70836	Kein Nilpferdgehege im Neckar
1323	70860	Zebrastreifen Panoramastraße - Staffel zur Kronenstraße
1324	72049	Leichtbau als Chance für Neckarvororte
1325	70056	24/7-Infrastruktur für Quartiersversorgung am Beispiel Burgholzhof (digitalisiert, persönlich und genossenschaftlich organisiert)
1326	71460	Zebrastreifen Marktplatz Uhlbach
1327	70328	Erhalt der Villa Lerchenheide in dem jetzigen Gebäude
1328	70554	Mehr Verkehrsinseln anstelle Ampeln
1329	71239	Zebrastreifen und Geschwindigkeitsbegrenzung Strümpfelbacherstraße Untertürkheim
1330	70064	Wilhelmsbrücke für Autoverkehr öffnen
1331	71506	Beleuchtung für Fußgänger/Fahrradfahrer im Bereich Austraße - Keefertal
1332	70507	Individualverkehr im S-Bahn und Stadtbahnbereich verbieten
1333	72060	Einen Stadtteilbus, bzw. Pendelbus durch den Stadtbezirk auf die Schlotwiese
1334	71863	Verkehrsberuhigung Kniebisstrasse
1335	71689	Verkehrsberuhigung Hohenheimerstrasse
1336	72365	Birkach, NEUE Alte Dorfstraße (hier: Straßenbeleuchtung)
1337	72210	Schutz für Stammheim vor Lärm Containerbahnhof
1338	70658	Sichere Straßen am Burgholzhof
1339	71644	Fußgängerüberweg Robert-Mayer-Straße
1340	71265	B831 Tempo 60
1341	71078	Teckplatz umgestalten
1342	71632	Spielstraße in der Oberstdorfer Str. in Untertürkheim
1343	71054	Wiederverwertung und Nutzung anthropogener Abfälle
1344	70435	Kostenlose Online Staatliche Schulen und Universitäten für Erwachsene
1345	71927	Fester oder mobiler Blitzer auch an Tunnelstraße
1346	70720	Ausbau U1
1347	72396	Buslinie S-Ost (Wohngebiet Plettenberg) - Bürgerbefragung gewünscht
1348	70633	Gewann Winterhalde in Zuffenhausen sowie Gewann Schoßbühl in Stuttgart-Rot unter Landschaftsschutz stellen
1349	70347	Parkraum-Management in S-Nord: Lücke schließen
1350	72173	Freigabe der Autotunnels für 50er
1351	71808	Fahrrad Mitnahme in Stadtbahnen einschränken
1352	71076	Fußgängerübergang Haltestellen von Bus 43 an Falbenhennenstr.
1353	70684	SHARE NOW Geschäftsgebiet wieder um Stammheim erweitern
1354	70249	Botnanger Tunnel II
1355	72272	Wegbeleuchtung des Gehweges entlang des Schwarzbachs im Stadtteil Dürrlewang
1356	71367	Schleichverkehr in Mühlhausen endlich stoppen
1357	70522	Haldenrainstraße - Verkehr verlangsamen
1358	70696	Fußgängerweg Steiermärker Straße
1359	71810	Gehweg vor der Bushaletstelle Dachswaldweg sanieren
1360	70630	Zebrastreifen an Verkehrsinsel Schozacher Straße, Ecke Schwabbacher Straße
1361	71052	Mehr Sicherheit: größere Verkehrsinsel an der Bus-Haltestelle Schemppstraße stadteinwärts
1362	70909	Spielstraße Steubenstraße / Obere Straße
1363	71295	Etzelstraße für Durchgangsverkehr sperren
1364	70304	Installation Blitzerampel
1365	71526	Bismarckplatz in Betty Rosenfeld Platz umnennen.
1366	70396	Fußgänger-Überweg / Zebrastreifen über Jahnstrasse bei Einmündung Ahornstrasse
1367	71086	Buslinie 53 in Richtung Zazenhausen und Mühlhausen beschleunigen
1368	70146	Fußgängerüberweg Bernsteinstraße / Schwellenäckerweg schaffen
1369	71261	ÖPNV: Buslinie 62 an Sonn- und Feiertage ab 10 Uhr im 15 Minuten-Takt
1370	70197	U14 Münster - Lärm für Anwohner reduzieren
1371	72092	Sport für alle: Eine Calisthenics-Anlage für Obertürkheim
1372	71240	Spielstraße oder 20erZone Ötztalerstr.1-26 Untertürkheim
1373	70268	Gehweg Barriere für Fahrradfaher beseitigen beim Übergang zum Park Heilmannstraße
1374	70897	Zebrastreifen Kreuzung Kronenstraße - Jägerstraße
1375	71142	Gehwegverbreiterung Ampelübergang Traubergstr. Albert-Schäfflestr
1376	70260	Fusgängerübergang Heerstr./Bachstr. einrichten
1377	70934	Verkürzung der Fahrzeit der U6 zum Flughafen durch 1 km Neubaustrecke
1378	71252	10m Sprungturm Stadtbad Sonnenberg
1379	70471	Pelikanschule erweitern
1380	71408	Anwohnerschutz
1381	72369	Buslinie 45
1382	70437	Verbindungsweg Tränke - Hoffeld beleuchten
1383	70617	Verschönerung der Kreisverkehrsinsel Solitudestr., Engelbergstr., Spechtweg in Weilimdorf
1384	71219	Buslinie 91 effizientere linienführung
1385	70225	Beleuchtung an der Fritz Wisten Staffel & Park verbessern
1386	71267	Straßensanierung in Plieningen und Birkach
1387	72085	Kindergarten Schließung da Duldung nach fast 25 Jahren Ausläuft
1388	70820	Brücke über der Haltestelle Fauststraße sanieren
1389	71659	Fuß-, Radweg Osumweg - Hundersingerstr.
1390	72412	Richard-Koch-Straße in Gablenberg als Spielstraße
1391	70652	Eine Urnenwand (Kolumbarium) für den Wangener Friedhof
1392	71322	Fusswegverbindung in die Botnanger Mitte
1393	72102	Eltern-Kind Treff Stammheim
1394	71472	Verkehrsaufkommen Daimlerstraße
1395	70582	Waldenbucher Platz verschönern
1396	72373	Birkach, NEUE Alte Dorfstraße (hier: Sicherheit für Fussgänger /Kinder / Kinderwagen)
1397	71802	Durchfahrtsverkehr durch den Dachswald stoppen
1398	70760	Fußgängerüberweg Lambertweg
1399	72411	Städtisch betriebe (Profi)-Gastroküche zum Mieten für Startups, Vereine und Bäuer*nnen
1400	72113	Kehrwochendienst für Senioren 
1401	71456	Eine Ballsporthalle an der Schlotwiese
1402	72336	Verkehrsberuhigter Bereich am Meierberg - Stuttgart Mühlhausen
1403	71444	Radl Thon Strecke/ 100 km Megamarsch Rund um Stuttgart.
1404	72433	Stipendium um Stuttgarter Changemaker*inne in ihrem Wirken zu unterstützen.
1405	71095	Durchgebunde Buslinie über den Speidelweg inkl. Verlängerung zur Ruhbank
1406	70502	Zebrastreifen an Aalstr. 34/36
1407	70847	Lauchhau Vaihingen: Bushaltestelle in Lauchhäcker
1408	70627	Beleuchtung Fußball-/Volleyballplatz Bopseräcker
1409	71146	(Obere) Uhlbacher Straße als Einbahnstraße mit Fahrradspur
1410	70620	Einbahnstraßen im Stadtteil Rosenberg
1411	70840	Umwelt schonen ist auch \"FAST\" ohne Kosten möglich.
1412	71455	Bustaktung Nr. 50
1413	71451	Ampelschaltungen Hofener Strasse
1414	70045	Kreisverkehr Hedelfinger Platz umsetzen
1415	71588	Bolzplatz in Stammheim Langenäcker Wiesert
1416	71718	Verringerung der Unfallgefahr und Verbesserung Verkehrsfluss Hauptmannsreute, Lenzhalde, Gaußstrasse
1417	70628	Schachfeld Degerloch/Hoffeld
1418	71858	Aussichtsturm auf der Bernhartshöhe
1419	72195	Lehenviertel: Einbahnstraßen und Querparken
1420	71108	Fußweg zwischen Lauchhau und dem Büsnauer Wiesental
1421	71963	Schnellere Umschaltung der Ampelanlage am Waldeck (vom Elsental kommend)
1422	70176	Sportplatz bei den alten Tennisplätzen Sonnenberg erstellen
1423	70122	Straßenüberquerung Sillenbuchermarkt - Haltestelle Schemppstrasse schaffen
1424	71389	Katzenbachstr. verkehrsberuhigen Robert-Leicht-Str. bis Brommerstr.
1425	70541	Tempo 30 in der Werfmershalde
1426	70210	Buslinie von Zuffenhausen Waldäckerstraße (Ecke Marconistraße) über „Am Bismarckturm“ Botnang, Feuerbach und wieder nach Zuffenhausen
1427	72214	Sporthalle - Modulhalle 2-teilig für Obere Neckarvororte
1428	70116	Erweiterung der Grundschule im sonnigen Winkel. Einrichtung einer Ganztagsschule
1429	71665	(Hoch)Seilbahn Birkach-Asemwald-Hoffeld-Peregrienastrasse Untersuchen
1430	70763	Fußgängerüberweg Herschelstraße
1431	71813	Verkehr auf Wagrainstraße sicherer gestalten
1432	71464	Multifunktions-Freilufthalle auf dem SG Sportgelände
1433	70186	Mauer entlang Hackstraße sanieren
1434	70498	Fußgängerüberweg Plieninger-Straße / Ecke Steinbrunnenstraße
1435	72015	Bürgerhaus \"Lamm\" endlich verwirklichen
1436	71682	Neue Buslinie Stöckach-Schwarenbergstraße-Dobelstraße
1437	71110	Eine Landschaftstreppe für Büsnau
1438	70353	Mehr Parcour anlagen
1439	72004	Sportplatz Neugereut
1440	71300	Wagenburgstraße (Allee) Befestigung des Weges in der Mitte
1441	71294	Hoffeld Tempo reduzieren (30/15)
1442	71061	Abschaffung der verpflichtenden Biotonne
1443	72401	Busverkehr durch Buskaps verbessern
1444	71893	Kleinsporthalle für Sportforum Stuttgart West
1445	70687	Optimierung Kreuzung Kelterplatz / Kreisverkehr
1446	70299	Sauberkeit in Stammheim
1447	70937	Parkverbotsschilder an gehweglosen Strassenseiten aufstellen
1448	71878	Bitte mehr Sitzgelegenheiten im Wohngebiet von S-Hausen aufstellen
1449	71523	Gemeinwesenarbeit in Zuffenhausen
1450	70862	Radwege und Radfahrstreifen für S-Pedelecs freigeben
1451	70069	Begegnungszentrum Burgenland(zentrum) beleben
1452	71479	Verkehrsberuhigung Steubenstr. / Karl-Schurz-Str.
1453	71664	Auf grossen Friedhöfen das Befahren/Parken für Fahrzeuge/Besucher mit Behindertenparkausweis erlauben
1454	70288	Ersatz Bushaltestelle Martinskirche
1455	71055	Büsnauer Platz attraktivieren
1456	70303	Drückampel am Zebrastreifen der Bushaltestelle Ehrenhalde einführen
1457	72399	Rotenbergstraße - Fußweg-Verbindungen
1458	71089	Aufwertung der Innenstadt
1459	70165	Freies Parken für E-Autos einführen
1460	72180	Dachsanierung MGV Stuttgart Berg e.V.
1461	71928	B295 stadteinwärts endlich verlegen
1462	71736	Pförtnerampeln an der Stadtgrenze installieren
1463	71011	Friedensruhe: Einrichtungen überwachen, die demoliert werden
1464	72014	Fußgängerunterführung am Bahnhof Möhringen zuschütten
1465	72448	Wiedereinführung X1 Bus Bad Cannstatt - Hauptbahnhof
1466	71922	Beeinträchtigung der Bewohner in Untertürkheim durch Pendelnde vermindern
1467	70404	Blitzeranlage Ampel Filderhaupt/Fraubronnstraße
1468	71396	Raucherinseln auf SSB-Haltestellen
1469	71399	Bus 99 ganztags Schlotwiese an-/abfahren
1470	71567	Bus-Haltestelle Lauchhau:
1471	72441	Elektronische Geschwindigkeitsanzeige: Robert-Koch-Straße, Vollmoellerstraße
1472	70980	Lärmschutz Kirchheimer Straße
1473	71611	Eine Weltbürgerpraktikum für alle Jugendlichen
1474	70749	30er Zone und Blitzer aufstellen an Ulmer Str.
1475	71804	Soziales Zusammenleben im Dachswald befördern
1476	71296	Lärmschutz für Wohngebiet zwischen Hauptstraße und Honigwiesen
1477	71892	Parkplätze an der Haltestelle \"Stelle\"
1478	70108	Erhöhung Fördersumme Gauthier Dance Companie im Theaterhaus
1479	71194	Das Stuttgarter Deserteursdenkmal und eine NS Erinnerung die die Täter schützt und seine Nachkommen.
1480	72167	Fotowettbewerb \"Stillen im öffentlichen Raum\"
1481	70864	Zebrastreifen Robert Bosch Str. - Staffeln (Gähkopf, Ehrenhalde, Frauenbergweg)
1482	71965	Fahrradwege auf Bahndamm, ex S21. Gleise bleiben als Notstrecken. erhalten.
1483	71243	Altes Uhlbacher Rathaus sanieren
1484	72024	Sporthalle, Zuffenhausen-Rot
1485	70466	Rotblitzer an der Kreuzung Adornostr. / Filderhauptstr.
1486	71311	Gehwegverbreiterung vor Gebäude Ostendstr. 66
1487	71548	Uhlbacher Marktplatz Spielstraße
1488	72415	Bürgerhaushalt abschaffen
1489	71868	Birkach, Alte Dorfstraße sanieren
1490	70080	Calesthenics Sportplatz am Grüneisen Spielpatz einrichten
1491	70667	Pavillon auf Hügel über Österfeldtunnel
1492	71259	Sicherheit: Zebraseifen an der Haltestelle Asang
1493	70156	Areal neben Finkenstaffel aufwerten
1494	71677	U4 weiterfahren lassen als Kreislinie, ein Bahnsteig am Karl-Benz-Platz entfällt
1495	70722	Heumaden Straßenbelag erneuern
1496	71614	Einen Fitnessparcours für Kinder/Erwachsene am alten Schulweg von Hausenring Richtung Giebel
1497	70822	Neubau für das Lindenmuseum
1498	71429	Ortsbus zu SSB
1499	71031	Rückbau Radweg „Waiblingerstrasse“
1500	70432	Abschaffung der nicht begründbaren öffentlichen Videoüberwachung im Stadtgebiet
1501	71610	Gottlieb-Staffel fortsetzen bis Plankstraße
1502	70170	Lärmschutzwall an Schusterbahn S-Münster
1503	70215	Parkraum-Management im Stadtteil Weißenhof
1504	70589	Einkaufsstraße Stuttgarter Straße
1505	71062	Gemeindehaushalt einfrieren - Anstieg der Belastung der Bürger stoppen
1506	70082	Rohrackerstr Verkehrsberuhigung
1507	71758	Spektakuläre Fußgänger/Fahrradbrücke zw. Degerloch und Birkenkopf
1508	70247	3. Eislaufhalle auf der Waldau errichten
1509	71068	Förderprogramm \"Nachhaltig fit für morgen\" einstellen und nicht verlängern
1510	70759	Aufpflasterung auf der Albstrasse + permanente Zone 30
1511	72094	Ampelblitzer Kreuzung Sigmaringer Straße/Hechinger Straße
1512	72038	Umsetzung Neugestaltung Spielplatz Gingener/Helfensteinstrasse und \"Bolzplatz Eybacher Straße\" /Jugendhaus B10
1513	71067	Zentrale Bushaltestelle Büsnau
1514	71355	Zebrastreifen Ulmerstrasse höhe Rewe, sanitär Bauer und Begegnungsstätte
1515	72382	Schleichverkehr Richtung Rüdern stoppen
1516	71291	Angelkarten auch per App anbieten
1517	70096	Kaufhofbrache als Parkplatz nutzen
1518	72022	Sporthalle, Mühlhausen-Mönchfeld
1519	71589	Oberen Teil der Olgastraße für den Durchgangsverkehr sperren
1520	70044	Ortsbus für Stuttgart Wangen einrichten
1521	70021	Die Gestaltungsplanung zur Sanierung Botnang 1 von Studierenden in Einklang bringen mit dem Verkehrskonzept
1522	70508	Barrierefreier Fußweg vom Schloßberg zum Waldeck nur für Fußgänger (S-Kaltental)
1523	70451	Verkehrsberuhigung Franz-Schubert-Straße Botnang
1524	72159	AufentHaltestelle Zukunft - Aurelis - Interimnutzung der städtischen Fläche
1525	72057	Hoffeld-Bopseräcker Beleuchtung
1526	70256	Schließung Kalkhofstr. für den Autoverkehr
1527	71671	Schicksalskur für den Stuttgarter Wald
1528	72212	Cannstatt: Frösnerstr./ Seelbergstr. in Einbahnstraßen umwandeln
1529	70734	Parkhaus Haltestelle Heumaden
1530	72134	Anwohnerparken Gerberviertel unter der Paulinenbrücke
1531	70894	Kreisverkehr Zahn-Nopper-Str-Marconibrücke-Adestraße
1532	71372	Kein Radschnellweg im Ortskern Mühlhausen
1533	70296	Bürgerhaus Stammheim
1534	70890	Freigabe aller Busspuren für alle Zweiradfaher und E-Autos
1535	70376	Neue Mitte Stadtterrasse Burgholzhof, Bad Cannstatt
1536	71323	Fussgängerampel Rosenaustr. - Haldenstr.
1537	72387	Schickhardtstr. Park-and-Ride System schaffen
1538	72009	Plattform NisI
1539	71675	Start gigafaktorielle Produktion von klimaneutralem Sprit für unvermeidbare Fernflüge
1540	72025	Sporthalle, Münster
1541	70440	Unfallgefahr verringern durch Verkehrszeichen in Hoffeld Ecke Hoffeld-/Sprollstr.
1542	70144	Verkehrssicherheit Mannspergerstraße Ecke Glaunerweg / Kappstraße verbessern
1543	71847	Stauvermeidung Ecke Cannstatterstr./Villastr.
1544	71717	Gehwegbeleuchtung Grubenäcker (Weilimdorf) verdichten
1545	72114	Shared Space Kreuzung Heidehofstraße, Fraasstraße, Libanonstraße
1546	71594	Spielstraße Reinhartstr
1547	70640	Geplantes Wohngebiet Schafhaus nicht bauen
1548	71615	Sicherung und Förderung lokaler Treffpunkte in Birkach und Plieningen
1549	71353	Park Aachener Str/Wilhelmastr.
1550	71385	Verkehrsberuhigung Scharnhauser Straße
1551	71770	Taubenheimstr
1552	71680	Arbeitskräfte zur schnellen Beendung des CO2-Ausstoßes aus dem Stuttgarter Gebäudebestand
1553	71070	Schwäbisches »Bruddeln« zum schützenswerten Kulturerbe erklären
1554	71403	Schwabstraße unter die Erde
1555	72018	Verkehrsberuhigung Richterstraße
1556	71366	Veraltetes städtisches Telefonverzeichnis neu auflegen
1557	71284	Eingezäunter Hundefreilauf im Stadtbezirk Mühlhausen
1558	70282	In Stuttgarts Straßen die Rechts-vor-Links Regel reaktivieren
1559	72330	Verbindungsweg Kita Czaja-Weg
1560	71338	Fest zum deutschen Nationalfeiertag am 3. Oktober
1561	71819	Wettbewerb für Neugestaltung der Brunnenstandorte in Hofen
1562	70294	Sicherung an Kreuzung Landhausstr. Werastr. Werfmerschalde
1563	72430	Fußweg von Kitzbüheler Weg und Zebrastreifen (Wienerstr). fahrradfrei gestalten - Verkehrssicherheit
1564	71347	Lärmschutz Mühlhäuser Str. Hofener Brücke
1565	70172	Freizeitbad errichten statt S21
1566	70456	Speakers Corner in Stuttgart Zentrum
1567	72332	Verkehrsfluss an der Friedrichswahl verbessern
1568	70377	Abbau Ampel Untertürkheim
1569	70084	Verkehrs-Lautstärkeberuhigung Obertürkheim - Steegwiesen, Augsburger Straße, Stadtgrenze zu Mettingen
1570	71093	Verkehrsberuhigung
1571	70814	Festplatz in den Talwiesen
1572	70411	Verkehrsberuhigung in der Dieterlestraße / Keine Umgehung der Feuerbacher-Tal-Str. durchs Wohngebiet
1573	71877	Pfad zwischen Schmellbachstraße und Schönbuchstraße in Rohr befestigen
1574	70149	Paracelsusstraße Plieningen zur temporären Anliegerstraße machen
1575	71170	RegioRad-Station am Bonus-Supermarkt
1576	71302	Tennishalle Heslach
1577	71476	Steuerungswirkung durch Gebührenanpassung (ERHÖUNG) für Restabfall
1578	71148	StadtSeniorenRat Feuerbach
1579	70594	Busline 52 Erweiterung Freiberg umrunden Bushaltestellen N3 & 99 integrieren.
1580	70629	Bobbycarrennen
1581	70578	Entfernung des Radwegs in Zeppelinstraße
1582	71063	Neue oder erneuerte Ampeln hinter der Kreuzung aufstellen - Verbesserung der Sichtbarkeit
1583	71127	Disc Golf Kurs Alte Schlittenbahn
1584	72129	Ausleihbare E-Scooter für Senioren
1585	71433	Schandfleck Ladenzentrum Mönchfeld
1586	72385	Birkach, NEUE Alte Dorfstraße (hier: Falschparker)
1587	71686	Asangstraße Uhlbach Zone 30 und Einbahnstr. aufwärts ab dem Schild Uhlbach
1588	71226	Unterhaltungszentrum
1589	70874	Ausbauung/Änderung der Kreuzung
1590	71280	Bus-Stau in Plieningen und Birkach vermeiden
1591	71586	Discgolf
1592	71745	Stadtbahnkreuzungen mit Schranken unfallfrei machen
1593	70895	Zuschüsse für freie Einrichtungen /Grüner Fußabdruck
1594	70608	Grabkirche für Urnengräber einführen
1595	71787	Ein neuer Flügel für die Alte Kelter in Vaihingen
1596	71874	Klimaneutral bis 2035 - aber wie?
1597	71584	Der Italiener ist es nicht gewohnt, Obstsäfte (Most) zu trinken. Zum essen trinkt er mit Vorliebe Wein und Wasser.
1598	70439	Einführung einer Fahrradsteuer bzw. Fahrwegenutzungsgebühr
1599	72293	Stuttgart Freiberg: Infrastruktur verbessern wegen Neubauten
1600	71807	Sanierungsgebiet Dachswald 
1601	71179	Neuer Buslinie erweitert 58 er Bus
1602	71217	Änderung Kreuzung Kirchheimer/Tuttlinger Str
1603	71409	Schallschutz
1604	71771	Hofener Straße für den KFZ Verkehr öffnen bzw. in jetziger Form maximal beibehalten
1605	71421	Schleichweg Herdweg
1606	71723	Radler umleiten von Robert-Leicht-Straße in die Pfarrhausstrasse
1607	72154	Office Hub im Synergiepark Vaihingen - Flächen im Office V - Nachhaltigkeit
1608	71051	Einrichtung einer Busspur in der Kirchheimer Straße zwischen Tankstelle und Einmündung Spaichinger Straße
1609	70852	Speidel
1610	71505	Umgestaltung der südlichen Filderbahnstraße
1611	71967	Kürzung der Umteigezeit von S1 aus Kirchheim auf S6 nach Weil der Stadt am Hauptbahnhof
1612	72053	Verlängerung des verkehrsberuhigten Bereichs Saulgauer Strasse
1613	71685	Befreiung von apokalyptischer CO2-Altlast
1614	72410	Parken auf rechtem Gehweg auf der Gablenberger Hauptstraße oberhalb vom Schmalzmarkt durch Beschilderung erlauben
1615	71563	Haushaltsmittel umgestaltung Kelterplatz Wangen
1616	71683	Transformation von Tankstellen zu sozial betreuten, Plusenergie-Mehrgenerationenhäusern
1617	71350	Weihnachtsbeleuchtung
1618	72363	Kreuzung Friedrichswahl umbauen
1619	71480	Verbot für Betreten der Eisflächen auf Seen aufheben
1620	71270	Sperrung Landhausstraße / Wangener Straße
1621	70076	Vorabmaßnahme Hedelfinger Platz / Durchfahrtsverbot Amstetter Straße umsetzten!
1622	70547	Abschaffung der Bezirksbeiräte
1623	71496	Verkehrsentlastung Hofener Kreuzung Mühlhäuser Str./Seeblickweg/Wagrainstr. Ortsausgang
1624	70453	Schaffung einer zentralen, städtischen Stelle für den Beruf Buchpfleger-/in
1625	71662	Streckenradar / Section Control Radar einführen
1626	70243	Anliegerstrasse Gründgensstrasse, Abriegelung zur Pascalstrasse
1627	71475	Einbahnstraßenring Haußmannstraße-Schellbergstraße-Ameisenbergstraße
1628	71164	Stuttgarter Schuld Erklärungen bei der Stadt, beim Sport, Justiz/Polizei und von der Industrie / Eisenbahn
1629	71069	Einstellung des \"Kommunalen Energiesparprogramms\"
1630	71434	Haldenstrasse 39
1631	72142	Kein Parklet mehr genehmigen - mehr Ästhetik im öffentlichen Raum
1632	71959	Neue Buslinie mit einem kleinen Bus bis zur Hochfirststr.
1633	71503	Neue Bus-Haltestelle zwischen Freytagweg und Europaplatz
1634	70251	Schließung der Dinghofstraße Möhringen
1635	72259	Parkraummanagement im Wohngebiet Birkenäcker auf Umsetzbarkeit prüfen
1636	70509	Komplette Umgestaltung Obere Ziegelei
1637	72437	Verbesserter Sportunterricht an der Johann-Friedrich-von-Cotta-Schule -Eliteschule des Sports
1638	72247	Sanierung Osterbronnstraße
1639	71066	Förderprogramm für Weinbergtrockenmauern einstellen
1640	71328	Schaukästen vor der Kelter
1641	71128	Disc Golf Kurs Büsnauer Wiese (an der Uni)
1642	71801	Bürger- und Anwohnerbeteiligung zu Baumaßnahmen Schönbuchstraße zwischen Steigstraße und Rathausstraße
1643	71749	Marktplatz Botnang: \"Kunstwerke\" abbauen
1644	71909	Strassensanierung Hoffeldstr.
1645	71793	Wohngebiet Mittlere Wohlfahrt endlich umsetzen
1646	71731	Paprikastraße als Einbahnstraße einrichten
1647	72033	Durchfahrt Haltestelle Wangener/Landhausstraße in Gaisburg einschränken
1648	72176	Still-Flashmob im Rahmen der Weltstillwoche
1649	70462	30-Millionen-Euro-Etat für den Abriss von Bausünden
1650	71566	Radargeräte für Geschwindigkeitsmessungen von Firmen leihen und diese am Umsatz beteiligen
1651	72204	Wolfmahdenstr. in Einbahnstraße umwandeln
1652	71954	Rückbau der Straße \"Rinkenberg\" in Wangen
1653	71947	Wiederaufbau des Wangener Tores
1654	70857	Sportplätze in Burgholzhof mit Kunstrasen ausstatten
1655	71224	Steinhaldenfeld - Straßen
1656	72467	Haus für Film und Medien (HFM) und Mobility Hub
1657	72140	Verkauf Bankbeteiligung LBBW
1658	71674	Eine direkte Linie von Eszez/Blick zur Innenstadt
1659	71666	Einfahrt zur Kelley-Barack wieder zweispurig / Verlängerung Abbiegestreifen von Steckfeld
1660	70222	Ausweisung eines neuen Baugebiets zwischen Vaihingen und Büsnau
1661	72279	Linienführung Bus 131
1662	70036	Deutsch-Rumänisches Forum Stuttgart e.V. fördern. Koordination, Wegweiser Beratung und Informationsstelle - Miete für Zweiraum-Büro
1663	70090	Hausenring/Beim Fasanengarten zur Einbahnstrasse machen
1664	72388	Birkach, Sanierung Straßen (hier: Welfenstraße, Königsträßle)
1665	70492	Verkehrsdurchfluss Filderhauptstraße/Schoellstraße/Turnierstraße verbessern
1666	71699	Bergheimer Steige
1667	72243	Schwerbehinderten-Vergünstigungen streichen
1668	71430	Ampelsignal Kreuzung Mönchfeld-/Aalstraße
1669	71493	Leibnizstrasse soll keine Einbahnstrasse mehr sein
1670	71441	Rückbau und Neuorganisation der Ampel Wasenstraße/Eybacher Str.
1671	70530	Otto-Kraufmann-Platz benennen
1672	71742	Einbahnstraße Franz-Schubert-Str.
1673	71131	Disc Golf Kurs Wernhaldenpark
1674	72026	Parkhaus Innenstadt für Senioren
1675	70145	Kreuzung Dreizlerstraße / Glaunerweg unübersichtlich
1676	71647	Sichtschutz an den Sportgeräten und Erweiterung durch Calisthenics-Park
1677	71702	Zahnradbahn Nachtfahrverbot !
1678	70791	Tiefgarage Giebel
1679	71064	Komplette Einstellung aller Subventionszahlungen an kulturelle Einrichtungen innerhalb von zehn Jahren
1680	71129	Disc Golf Kurs Greutterwald
1681	71746	Einseitige Sperrung des Verkehrs von der Dürrbachstraße an der Einmündung der Dürrbachstraße in Richtung Rohrackerstraße
1682	71397	Spuckeimer
1683	71120	Losen statt wählen
1684	71703	Umwidmung Jelinstr. in eine Einbahnstraße im Abschnitt Rotkäppchenweg/Hechinger Str.
1685	71157	Das zweite, dritte und vierte Trauma oder eine Stadt die seine Traumata nie aufgearbeitet hat?
1686	70698	Schwimmbad Feuerbach umbauen in Veranstaltungshalle
1687	72414	Christian-Belser-Straße mit Schranke versehen
1688	72148	Bushaltestelle der Linie 90, Gerlingerstraße Richtung Giebel, verlegen
1689	70244	MCarena in Möhringen auf dem vorhanden Corsari Platz errichten
1690	71425	Abschaffung der Leitschwellen mit Sichtzeichen
1691	70360	gaming stadion
1692	72093	Zwangskastration abschaffen: Katzen wieder frei laufen lassen
1693	71181	Von kleiner Ostring bis Genesner Straße 
